18, 5 
91, 82 
62, 53 
46, 16 
30, 45 
17, 36 
89, 18 
25, 91 
47, 28 
0, 67 
40, 1 
61, 51 
56, 76 
77, 63 
53, 91 
92, 70 
35, 87 
51, 26 
99, 63 
75, 18 
33, 84 
33, 37 
2, 43 
20, 82 
19, 37 
71, 44 
51, 12 
4, 84 
65, 63 
78, 31 
14, 96 
60, 56 
62, 34 
53, 12 
55, 75 
30, 74 
90, 67 
81, 96 
44, 71 
58, 2 
83, 30 
90, 55 
10, 49 
70, 56 
17, 49 
34, 27 
81, 47 
86, 44 
46, 96 
66, 53 
97, 62 
88, 77 
26, 88 
68, 14 
29, 85 
64, 16 
62, 81 
23, 16 
50, 66 
39, 64 
30, 88 
26, 40 
42, 64 
76, 0 
53, 78 
32, 28 
28, 90 
59, 68 
17, 76 
80, 69 
90, 44 
26, 83 
56, 49 
31, 90 
56, 44 
83, 19 
60, 81 
56, 57 
59, 60 
75, 4 
44, 38 
93, 64 
22, 38 
87, 14 
7, 21 
60, 7 
0, 7 
8, 1 
16, 40 
99, 86 
53, 88 
76, 75 
77, 30 
9, 63 
17, 10 
69, 2 
10, 15 
63, 65 
96, 73 
37, 32 
65, 66 
44, 27 
10, 71 
81, 22 
34, 83 
70, 19 
82, 7 
10, 49 
84, 6 
65, 50 
30, 55 
66, 93 
9, 97 
62, 7 
24, 86 
67, 4 
9, 15 
18, 66 
61, 40 
91, 83 
82, 48 
63, 24 
26, 47 
23, 62 
47, 52 
56, 60 
26, 65 
14, 29 
61, 96 
27, 47 
54, 28 
13, 57 
76, 6 
27, 69 
19, 2 
94, 59 
32, 67 
58, 40 
18, 51 
83, 33 
1, 60 
24, 96 
32, 17 
43, 44 
3, 34 
35, 50 
45, 27 
21, 62 
37, 94 
90, 83 
4, 48 
25, 0 
59, 19 
60, 9 
17, 13 
3, 16 
91, 27 
98, 4 
96, 0 
67, 26 
21, 89 
75, 34 
7, 29 
15, 52 
43, 94 
52, 28 
36, 10 
7, 97 
91, 16 
40, 48 
36, 30 
62, 28 
18, 71 
79, 75 
5, 9 
10, 1 
50, 98 
13, 23 
72, 30 
89, 81 
74, 19 
66, 57 
51, 90 
68, 81 
21, 35 
76, 71 
15, 76 
43, 14 
42, 27 
71, 54 
31, 53 
98, 95 
7, 68 
23, 57 
46, 66 
1, 36 
22, 83 
35, 65 
72, 95 
98, 72 
81, 84 
24, 88 
77, 24 
7, 56 
36, 93 
36, 85 
33, 89 
55, 61 
47, 7 
89, 43 
61, 53 
58, 46 
14, 65 
62, 23 
3, 32 
1, 82 
55, 54 
23, 79 
85, 58 
20, 61 
93, 41 
27, 8 
10, 32 
75, 24 
81, 6 
50, 29 
18, 47 
94, 65 
83, 43 
29, 10 
78, 10 
34, 17 
29, 0 
84, 47 
32, 10 
13, 78 
76, 35 
74, 52 
49, 71 
12, 12 
76, 95 
86, 62 
5, 21 
47, 96 
99, 7 
27, 96 
37, 94 
90, 23 
97, 88 
4, 91 
43, 66 
71, 59 
99, 71 
86, 21 
9, 58 
39, 18 
74, 54 
6, 18 
76, 25 
53, 88 
98, 48 
39, 27 
69, 57 
88, 19 
87, 39 
91, 48 
74, 5 
8, 64 
50, 36 
92, 80 
32, 92 
26, 45 
12, 68 
73, 89 
95, 20 
18, 13 
54, 81 
28, 13 
9, 90 
39, 30 
95, 37 
55, 85 
56, 81 
8, 14 
75, 42 
23, 80 
71, 41 
73, 89 
64, 34 
94, 16 
80, 11 
43, 85 
97, 88 
10, 20 
93, 33 
37, 4 
1, 10 
82, 60 
12, 58 
73, 96 
91, 21 
64, 77 
75, 81 
70, 48 
38, 21 
70, 84 
8, 57 
97, 33 
27, 97 
94, 31 
62, 84 
56, 23 
96, 1 
13, 52 
15, 28 
38, 75 
35, 29 
36, 93 
19, 91 
43, 14 
2, 79 
85, 98 
94, 95 
89, 25 
17, 40 
62, 60 
4, 14 
53, 89 
40, 0 
28, 1 
35, 78 
33, 59 
82, 9 
19, 9 
31, 81 
97, 5 
98, 48 
72, 77 
49, 57 
44, 44 
96, 78 
52, 21 
55, 24 
48, 2 
0, 61 
95, 21 
51, 49 
16, 85 
35, 87 
96, 76 
72, 46 
25, 47 
3, 82 
65, 28 
84, 19 
47, 68 
65, 70 
84, 52 
41, 94 
97, 43 
72, 33 
86, 78 
61, 1 
66, 55 
57, 4 
44, 33 
45, 21 
39, 10 
81, 44 
39, 83 
24, 75 
1, 56 
26, 70 
22, 64 
97, 55 
17, 4 
23, 68 
80, 41 
82, 59 
67, 16 
89, 84 
86, 99 
36, 37 
13, 71 
42, 95 
55, 45 
52, 31 
58, 24 
27, 15 
17, 60 
7, 81 
82, 46 
78, 44 
84, 31 
13, 50 
52, 54 
72, 85 
97, 28 
99, 46 
90, 93 
5, 49 
48, 54 
88, 94 
48, 32 
77, 64 
76, 11 
94, 26 
87, 33 
27, 82 
25, 55 
57, 45 
3, 21 
83, 56 
64, 53 
64, 38 
30, 16 
45, 59 
28, 40 
53, 16 
3, 68 
59, 80 
80, 90 
91, 58 
42, 68 
23, 94 
63, 24 
90, 1 
3, 32 
77, 33 
0, 92 
53, 42 
59, 46 
58, 47 
89, 31 
1, 13 
23, 5 
12, 5 
99, 53 
74, 57 
10, 32 
30, 76 
85, 94 
88, 4 
1, 55 
57, 34 
70, 50 
88, 97 
82, 16 
10, 8 
45, 48 
15, 61 
0, 18 
90, 52 
12, 33 
85, 77 
99, 68 
55, 79 
83, 74 
38, 43 
64, 62 
49, 33 
42, 79 
73, 4 
40, 14 
76, 37 
36, 20 
77, 41 
92, 45 
87, 81 
71, 40 
27, 39 
78, 90 
78, 92 
92, 31 
30, 59 
35, 68 
69, 43 
8, 96 
29, 21 
67, 94 
85, 35 
45, 53 
44, 44 
53, 9 
70, 29 
65, 34 
90, 36 
6, 87 
92, 51 
47, 21 
33, 46 
41, 7 
61, 23 
76, 93 
15, 86 
27, 80 
68, 18 
26, 82 
76, 16 
57, 4 
72, 53 
80, 25 
30, 55 
28, 44 
81, 83 
25, 95 
80, 22 
70, 40 
67, 91 
61, 56 
67, 95 
4, 81 
82, 16 
43, 94 
32, 39 
77, 18 
56, 24 
17, 55 
4, 7 
38, 41 
4, 71 
96, 66 
39, 79 
40, 12 
47, 46 
38, 76 
26, 75 
83, 26 
22, 58 
38, 70 
47, 30 
23, 33 
90, 6 
24, 33 
89, 22 
67, 52 
50, 86 
23, 75 
32, 46 
81, 6 
39, 17 
18, 1 
34, 2 
7, 36 
28, 63 
90, 71 
45, 82 
8, 31 
94, 24 
68, 95 
57, 77 
57, 48 
21, 4 
25, 80 
73, 11 
78, 45 
45, 82 
89, 83 
6, 99 
98, 86 
21, 19 
51, 7 
4, 68 
70, 43 
18, 25 
62, 54 
31, 52 
95, 39 
26, 70 
14, 54 
77, 63 
14, 67 
54, 89 
3, 40 
52, 59 
36, 74 
62, 26 
26, 94 
40, 76 
68, 30 
17, 10 
55, 98 
1, 99 
21, 36 
88, 63 
68, 24 
14, 70 
55, 81 
11, 27 
80, 41 
87, 98 
35, 30 
63, 7 
36, 26 
34, 58 
19, 92 
97, 59 
65, 20 
24, 77 
